000,8,1,1763892461,1768890345,0
LTE,724,3,31996,26679049,0,-47.1128,-23.0294,1000,1,1,1764153806,1764153806,0
UMTS,724,4,50242,27387317,0,-52.3894,-25.375,1000,1,1,1764158252,1764158252,0
LTE,724,4,34270,258813570,0,-52.5292,-25.3141,1000,1,1,1764159496,1764159496,0
LTE,724,3,31996,26842378,0,-47.1198,-23.0262,1000,1,1,1764160926,1764160926,0
LTE,724,5,41862,158801409,0,-49.4932,-16.384,1000,1,1,1764161612,1764161612,0
LTE,724,5,40519,48931590,0,-47.399,-22.5062,1000,7,1,1764163284,1775577246,0
LTE,724,5,45213,33284131,0,-46.4102,-23.9273,1000,1,1,1764163433,1764163433,0
LTE,724,5,40919,48927005,0,-47.5779,-22.423,1000,1,1,1764166581,1764166581,0
LTE,724,5,45213,33314831,0,-46.4128,-23.9524,1000,1,1,1764168837,1764168837,0
UMTS,724,10,40911,13855562,0,-46.4891,-23.8776,1000,1,1,1764170755,1764170755,0
LTE,724,3,31197,18718730,0,-46.8042,-23.4834,1000,1,1,1764172642,1764172642,0
LTE,724,5,46411,29613231,0,-46.5772,-23.5407,1000,1,1,1764174788,1764174788,0
UMTS,724,4,50345,29210142,0,-53.9475,-25.2034,1000,3,1,1764177265,1778644157,0
LTE,724,4,34551,72361993,0,-54.0582,-25.2697,1000,1,1,1764178121,1764178121,0
LTE,724,4,34570,267946717,0,-54.2436,-25.3556,1000,1,1,1764179129,1764179129,0
LTE,724,5,40145,115368456,0,-54.394,-25.4362,1000,1,1,1764179894,1764179894,0
LTE,724,5,40419,48783105,0,-47.1084,-23.0314,1000,1,1,1764180503,1764180503,0
UMTS,724,23,5631,34842903,431,-43.9295,-19.9356,1000,10,1,1764173905,1764302224,0
LTE,724,23,55631,54867991,-1,-43.9295,-19.9356,1000,7,1,1764173905,1766013121,0
UMTS,724,23,5631,34802098,105,-43.943,-19.9405,500,28,1,1764236883,1764302223,0
LTE,724,23,55631,53931798,-1,-43.9295,-19.9356,1000,6,1,1764173905,1764302224,0
UMTS,724,23,5631,34806347,433,-43.9451,-19.9369,1000,1,1,1764236883,1764236883,0
UMTS,724,23,5631,34802102,105,-43.9451,-19.9369,1000,1,1,1764236993,1764236993,0
LTE,724,23,55631,55304972,-1,-43.9449,-19.9373,1000,3,1,1764236883,1764302222,0
LTE,724,23,55631,53932299,-1,-43.9445,-19.9381,1000,2,1,1764237183,1764302222,0
LTE,724,23,55631,55304203,-1,-43.9439,-19.9387,1000,3,1,1764237203,1764302222,0
LTE,724,23,55631,55304205,-1,-43.9436,-19.9389,1000,1,1,1764237283,1764237283,0
LTE,724,23,55631,55304204,-1,-43.9425,-19.9392,1000,4,1,1764237313,1764302222,0
LTE,724,23,55631,54165260,-1,-43.9416,-19.9399,1000,3,1,1764237403,1764302223,0
LTE,724,23,55631,55301389,-1,-43.9418,-19.9407,1000,2,1,1764237433,1764302223,0
LTE,724,23,55631,53884939,-1,-43.942,-19.9412,1000,2,1,1764237443,1764302223,0
LTE,724,23,55931,55303691,-1,-43.9423,-19.9423,1000,5,1,1764237463,1764302223,0
LTE,724,23,55931,53829633,-1,-43.9426,-19.9434,1000,2,1,1764237493,1764302223,0
LTE,724,23,55931,53829634,-1,-43.9429,-19.9448,1000,2,1,1764237513,1764302223,0
UMTS,724,23,5931,34802098,2,-43.9417,-19.9464,1000,13,1,1764237523,1764302223,0
UMTS,724,23,5931,34801887,138,-43.9404,-19.9468,1000,17,1,1764237533,1764302223,0
LTE,724,23,55931,54298113,-1,-43.9417,-19.9465,1000,2,1,1764237563,1764302223,0
LTE,724,23,55931,54215683,-1,-43.94,-19.947,1000,3,1,1764237633,1764302223,0
UMTS,724,23,5931,34802759,138,-43.9369,-19.9482,1000,8,1,1764237693,1764302223,0
UMTS,724,23,5931,34802758,162,-43.9364,-19.9492,1000,4,1,1764237783,1764302223,0
UMTS,724,23,5931,34802379,242,-43.937,-19.9502,1000,13,1,1764238053,1764302223,0
LTE,724,23,55931,55314189,-1,-43.9364,-19.9493,1000,2,1,1764238053,1764302223,0
LTE,724,23,55931,55299852,-1,-43.9364,-19.9494,1000,2,1,1764238053,1764302223,0
LTE,724,23,55931,55303179,-1,-43.9365,-19.9492,1000,1,1,1764238233,1764238233,0
UMTS,724,23,5631,34802758,442,-43.9365,-19.9492,1000,1,1,1764238243,1764238243,0
LTE,724,23,55931,55314179,-1,-43.9364,-19.9492,1000,2,1,1764238283,1764302223,0
UMTS,724,23,5631,34803607,442,-43.9364,-19.9492,1000,1,1,1764238403,1764238403,0
UMTS,724,23,5931,34803607,162,-43.9373,-19.9507,1000,11,1,1764238413,1764302223,0
UMTS,724,23,6631,34802379,239,-43.9364,-19.9493,1000,1,1,1764238463,1764238463,0
LTE,724,23,55931,55320587,-1,-43.9379,-19.9517,1000,8,1,1764238553,1764302223,0
UMTS,724,23,5631,34802379,442,-43.9384,-19.9523,1000,1,1,1764238583,1764238583,0
UMTS,724,23,5631,34842902,442,-43.9352,-19.9469,605,28,1,1764238603,1764302223,0
UMTS,724,23,5631,34843158,60,-43.9316,-19.9383,1000,23,1,1764238873,1764302224,0
UMTS,724,23,5631,34843157,450,-43.9312,-19.9378,1000,21,1,1764238903,1764302224,0
LTE,724,23,55631,53931778,-1,-43.9296,-19.9357,1000,1,1,1764239123,1764239123,0
LTE,724,23,55631,54867971,-1,-43.9294,-19.9357,1000,3,1,1764239133,1764302224,0
UMTS,724,23,5631,34802949,299,-43.9295,-19.9356,1000,3,1,1764240292,1764302224,0
UMTS,724,23,5631,34802947,415,-43.9295,-19.9356,1000,6,1,1764240806,1764302224,0
UMTS,724,23,5631,34806332,299,-43.9295,-19.9356,1000,5,1,1764242635,1764302224,0
LTE,724,23,55631,55322675,-1,-43.9295,-19.9356,1000,3,1,1764244248,1764302224,0
LTE,724,23,55631,55322635,-1,-43.9294,-19.9356,1000,1,1,1764244465,1764244465,0
LTE,724,23,55631,55306037,-1,-43.9295,-19.9356,1000,2,1,1764244475,1764302224,0
UMTS,724,23,5631,34842899,450,-43.9295,-19.9355,1000,3,1,1764244654,1766013121,0
LTE,724,23,55631,54868021,-1,-43.9294,-19.9356,1000,1,1,1764244685,1764244685,0
LTE,724,3,31179,219225985,0,-46.9865,-23.1385,1000,1,1,1764188595,1764188595,0
LTE,724,5,40145,115368062,0,-54.5602,-25.542,1000,1,1,1764191978,1764191978,0
LTE,724,5,49941,104994310,0,-48.8566,-25.1367,1000,2,1,1764192846,1767761209,0
LTE,724,6,50841,129118516,0,-49.0887,-25.4526,1000,1,1,1764194705,1764194705,0
LTE,724,5,40419,48783109,0,-47.1098,-23.0281,1000,1,1,1764195499,1764195499,0
LTE,724,6,50145,128050956,0,-53.5321,-25.0089,1000,1,1,1764202152,1764202152,0
LTE,724,5,40419,48822541,0,-47.1067,-23.0346,1000,1,1,1764203012,1764203012,0
LTE,724,5,40045,115236110,0,-53.5056,-24.9753,1000,1,1,1764205094,1764205094,0
LTE,724,6,34556,258632721,0,-53.1072,-25.103,1000,1,1,1764207464,1764207464,0
LTE,724,6,34555,258680195,0,-52.9717,-25.0833,1000,1,1,1764209299,1764209299,0
LTE,724,5,40234,87591176,0,-48.1229,-19.2765,1000,1,1,1764212782,1764212782,0
LTE,724,5,41041,104995854,0,-49.5294,-25.4377,1000,1,1,1764215359,1764215359,0
LTE,724,10,50811,205231894,0,-46.816,-23.6094,1000,9,1,1764216518,1768890507,0
LTE,724,3,31169,18684939,0,-46.8905,-23.5986,1000,1,1,1764218536,1764218536,0
LTE,724,3,31991,26805775,0,-47.431,-21.9987,1000,1,1,1764218752,1764218752,0
UMTS,724,5,52496,115211526,0,-54.5859,-25.5104,1000,1,1,1764219758,1764219758,0
LTE,724,11,51027,171778581,0,-40.3198,-20.3114,1000,1,1,1764221623,1764221623,0
LTE,724,10,51011,216075542,0,-46.5983,-23.6025,1000,1,1,1764221805,1764221805,0
LTE,724,10,50911,205001750,0,-46.925,-23.8211,1000,14,1,1764225162,1768256117,0
LTE,724,3,31134,168945667,0,-46.7326,-23.7987,1000,1,1,1764227536,1764227536,0
LTE,724,3,31901,236534542,0,-47.1799,-22.8563,1000,1,1,1764229745,1764229745,0
UMTS,724,5,65232,105025545,0,-48.9106,-25.9356,1000,1,1,1764230726,1764230726,0
LTE,724,3,31996,26304472,0,-47.1681,-22.8576,1000,1,1,1764233792,1764233792,0
LTE,724,2,32188,35021590,0,-43.1795,-22.9091,1000,1,1,1764234218,1764234218,0
LTE,724,10,50519,230700821,0,-47.1437,-22.8855,1000,1,1,1764236169,1764236169,0
LTE,724,5,45313,33410333,0,-46.3092,-23.9773,1000,1,1,1764236264,1764236264,0
GSM,724,3,611,31853,-1,-46.8366,-23.4926,1000,1,1,1764239679,1764239679,0
UMTS,724,5,62032,105110282,0,-49.1729,-25.573,1000,1,1,1764240449,1764240449,0
LTE,724,4,34551,73382667,0,-54.697,-25.4878,1000,1,1,1764241258,1764241258,0
LTE,724,10,50711,207611669,0,-46.7038,-23.6244,1000,1,1,1764242174,1764242174,0
LTE,724,4,36202,260169031,0,-49.8075,-16.0263,1000,1,1,1764243843,1764243843,0
LTE,724,10,50513,206191618,0,-46.3055,-23.9747,1000,1,1,1764244570,1764244570,0
GSM,724,4,40741,12501,-1,-49.6104,-25.4508,1000,1,1,1764246188,1764246188,0
LTE,724,10,50112,230749451,0,-45.8086,-23.2047,1000,1,1,1764250331,1764250331,0
LTE,724,6,54262,30747149,0,-49.8064,-16.0244,1000,1,1,1764251378,1764251378,0
LTE,724,4,34150,68161302,0,-49.2837,-25.442,1000,1,1,1764253867,1764253867,0
LTE,724,3,31134,168945930,0,-46.7612,-23.7848,1000,1,1,1764257584,1764257584,0
LTE,724,5,60434,87136780,0,-48.9638,-19.8497,1000,1,1,1764259054,1764259054,0
UMTS,724,10,24976,206150678,0,-47.2813,-24.1438,1000,1,1,1764260339,1764260339,0
LTE,724,5,45213,33829666,0,-46.3596,-23.8589,1000,1,1,1764260468,1764260468,0
LTE,724,5,45611,29322249,0,-46.6926,-23.6196,1000,1,1,1764261511,1764261511,0
LTE,724,5,45711,28557085,0,-46.6655,-23.5887,1000,1,1,1764263608,1764263608,0
LTE,724,3,31174,18729473,0,-46.8195,-23.541,1000,1,1,1764265649,1764265649,0
LTE,724,5,49962,158796300,0,-49.1593,-16.5733,1000,1,1,1764265679,1764265679,0
UMTS,724,3,50213,8692658,0,-46.3681,-23.9238,1000,1,1,1764267318,1764267318,0
LTE,724,3,31165,168860802,0,-46.6535,-23.5117,1000,1,1,1764267714,1764267714,0
LTE,724,4,36178,101985795,-1,-47.9831,-15.8104,776,26,1,1764323226,1770831363,0
LTE,724,10,31605,258313494,-1,-48.1557,-21.8112,1000,20,1,1764338532,1764362285,0
LTE,724,10,31605,231155223,-1,-48.1703,-21.8154,7694,21,1,1764338542,1778961603,0
LTE,724,10,31605,231155222,-1,-48.1456,-21.8051,820,50,1,1764338572,1764362312,0
LTE,724,10,31605,258315799,-1,-48.1401,-21.8068,1000,6,1,1764338712,1764362284,0
LTE,724,10,31605,258315797,-1,-48.1402,-21.8062,1000,1,1,1764338762,1764338762,0
LTE,724,10,31605,258314597,-1,-48.1632,-21.7575,1000,4,1,1764354181,1764376263,0
LTE,724,10,31605,258314598,-1,-48.1609,-21.7695,1000,7,1,1764354501,1764376263,0
LTE,724,10,31605,230991335,-1,-48.1595,-21.7755,1000,23,1,1764354531,1764376263,0
LTE,724,10,31605,230991345,-1,-48.1585,-21.7818,1000,7,1,1764354691,1764376263,0
LTE,724,10,31605,230991206,-1,-48.1594,-21.7839,1000,7,1,1764354751,1764376263,0
LTE,724,10,31605,258313062,-1,-48.1761,-21.7905,1000,7,1,1764355041,1764376263,0
LTE,724,10,31605,230937963,-1,-48.1755,-21.793,1000,4,1,1764355131,1764376263,0
LTE,724,10,31605,230937962,-1,-48.1756,-21.7943,1000,4,1,1764355181,1764376263,0
LTE,724,10,31605,230937959,-1,-48.177,-21.7948,1000,3,1,1764355211,1764376263,0
LTE,724,10,31605,258313061,-1,-48.1783,-21.7925,1000,5,1,1764355281,1764376264,0
LTE,724,3,31174,18729601,0,-46.8193,-23.5537,1541,7,1,1764268679,1767805263,0
LTE,724,5,46211,28849938,0,-46.7395,-23.5177,1000,1,1,1764272230,1764272230,0
LTE,724,5,45213,33436701,0,-46.6052,-24.0848,1000,1,1,1764273290,1764273290,0
LTE,724,3,31998,19415307,0,-47.8115,-22.2454,1000,1,1,1764277836,1764277836,0
LTE,724,4,36311,103949325,0,-49.1025,-12.7849,1000,1,1,1764283370,1764283370,0
UMTS,724,5,30034,8804924,0,-46.9984,-18.9677,1000,1,1,1764293619,1764293619,0
UMTS,724,5,42672,38423307,0,-47.3693,-23.4384,1000,1,1,1764299259,1764299259,0
LTE,724,5,45213,33412237,0,-46.3928,-23.9502,1000,1,1,1764300982,1764300982,0
LTE,724,6,54362,30742837,0,-48.9333,-16.4073,1000,1,1,1764303593,1764303593,0
LTE,724,3,31931,258401539,0,-47.58,-22.4528,1000,1,1,1764303594,1764303594,0
LTE,724,3,31133,185627414,0,-46.556,-23.5262,1000,2,1,1764304797,1782478923,0
LTE,724,3,31136,219268099,0,-46.4446,-23.479,1000,18,1,1764305356,1782478922,0
LTE,724,3,31123,235999253,0,-46.4444,-23.6944,1000,1,1,1764310981,1764310981,0
UMTS,724,5,64816,29635595,0,-47.3562,-23.4102,1000,1,1,1764313480,1764313480,0
UMTS,724,5,42672,29635595,0,-47.3562,-23.4102,1000,1,1,1764315174,1764315174,0
LTE,724,2,32178,35350549,0,-43.2068,-22.898,1000,1,1,1764316260,1764316260,0
LTE,724,4,36273,102800905,0,-49.284,-16.6328,1000,1,1,1764316809,1764316809,0
LTE,724,3,31110,219202581,0,-47.1494,-23.4245,1000,1,1,1764322046,1764322046,0
LTE,724,2,32188,34807573,0,-43.1797,-22.9136,1000,1,1,1764322851,1764322851,0
